// Custom Mob Skill Database
//
// Structure of Database:
// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat
//
// RATE: the chance of the skill being casted when the condition is fulfilled (10000 = 100%).
// DELAY: the time (in milliseconds) before attempting to recast the same skill.
//
// STATE:
//	any (except dead) / idle (in standby) / walk (in movement) / dead (on killed) /
//	loot /attack / angry (like attack, except player has not attacked mob yet) /
//	chase (following target, after being attacked) / follow (following target,
//	without being attacked) / anytarget (attack+angry+chase+follow)
//
// TARGET:
//	target (current target) / self / friend / master / randomtarget (any enemy within skill's range)
//
//	The following are for ground-skills, a random target tile is selected from the specified area:
//	    around1 (3x3 area around self) / around2 (5x5 area around self) /
//	    around3 (7x7 area around self) / around4 (9x9 area around self) /
//	    around5 (3x3 area around target) / around6 (5x5 area around target) /
//	    around7 (7x7 area around target) / around8 (9x9 area around target) /
//	    around = around4
//
// CONDITION:
//	always			Unconditional (no condition value).
//	onspawn			When mob spawns/respawns (no condition value).
//	myhpltmaxrate		When mob's HP drops to the specified %.
//	myhpinrate		When mob's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	mystatuson		If mob has the specified abnormality in status.
//	mystatusoff		If mob has ended the specified abnormality in status.
//	friendhpltmaxrate	When mob's friend's HP drops to the specified %.
//	friendhpinrate		When mob's friend's HP is in a certain % range (condition value = lower bound, val1 = upper bound).
//	friendstatuson		If friend has the specified abnormality in status.
//	friendstatusoff		If friend has ended the specified abnormality in status.
//	attackpcgt		When attack PCs become greater than specified number.
//	attackpcge		When attack PCs become greater than or equal to the specified number.
//	slavelt			When number of slaves is less than the original specified number.
//	slavele			When number of slaves is less than or equal to the original specified number.
//	closedattacked		When close range melee attacked (no condition value).
//	longrangeattacked	When long range attacked, ex. bows, guns, ranged skills (no condition value).
//	skillused		When the specified skill is used on the mob.
//	afterskill		After mob casts the specified skill.
//	casttargeted		When a target is in cast range (no condition value).
//	rudeattacked		When mob is rude attacked (no condition value).
//	mobnearbygt		When monsters in range become greater than specified number.
//	groundattacked		When mob is hit by ground targeted skill (no condition value).
//	damagedgt		When single attack deals greater damage than specified number.
//	alchemist		When mob has a special AI, is not trickcasting, and is wounded (no condition value).
//	trickcasting		Used once mob started moving through NPC_RANDOMMOVE until disabled (no condition value).
//
//	Status abnormalities specified through the statuson/statusoff system:
//	    anybad (any type of state change) / stone / freeze / stun / sleep /
//	    poison / curse / silence / confusion / blind / hiding / sight (unhidden)
//
// Note: if a negative MobID is provided, the skill will be treated as 'global':
//	-1: added for all boss types.
//	-2: added for all normal types.
//	-3: added for all mobs.


// MobID,Dummy value (info only),State,SkillID,SkillLv,Rate,CastTime,Delay,Cancelable,Target,Condition type,Condition value,val1,val2,val3,val4,val5,Emotion,Chat

// Faceworm Add
//30035,Abyss Chaser Gertie@ABC_CHAIN_REACTION_SHOT,attack,5316,5,1500,500,10000,no,target,always,0,,,,,,,
//30035,Abyss Chaser Gertie@ABC_CHASING_BREAK,attack,6513,5,1500,0,10000,no,target,always,0,,,,,,,
//30035,Abyss Chaser Gertie@ABC_CHASING_SHOT,attack,6514,5,1500,500,10000,no,target,always,0,,,,,,7,
//30035,Abyss Chaser Gertie@ABC_CHASING_SHOT,chase,6514,5,10000,1000,10000,no,target,always,0,,,,,,7,
//30035,Abyss Chaser Gertie@ABC_DEFT_STAB,attack,5320,5,1500,0,10000,no,target,always,0,,,,,,,
//30035,Abyss Chaser Gertie@ABC_FRENZY_SHOT,attack,5322,5,1500,0,10000,no,target,always,0,,,,,,6,
//30035,Abyss Chaser Gertie@ABC_HIT_AND_SLIDING,attack,6512,5,1500,0,10000,no,target,always,0,,,,,,,
//30035,Abyss Chaser Gertie@ABC_UNLUCKY_RUSH,attack,5315,5,1500,0,10000,no,target,always,0,,,,,,,
//30035,Abyss Chaser Gertie@AS_CLOAKING,attack,135,1,1500,0,10000,yes,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@AS_CLOAKING,chase,135,1,1500,0,10000,yes,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@AS_CLOAKING,idle,135,1,1500,0,10000,yes,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@NPC_AGIUP,attack,350,1,1500,0,100000,yes,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@NPC_CRITICALSLASH,attack,170,1,2000,250,10000,no,target,always,,,,,,,,
//30035,Abyss Chaser Gertie@NPC_DARKPIERCING,idle,715,1,5000,500,10000,no,randomtarget,always,0,,,,,,,
//30035,Abyss Chaser Gertie@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30035,Abyss Chaser Gertie@NPC_PULSESTRIKE,attack,661,2,1500,1000,10000,no,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@NPC_STRIP_SHADOW,attack,778,6,5000,500,60000,no,target,always,,,,,,,30,
//30035,Abyss Chaser Gertie@NPC_VENOMFOG,attack,706,4,800,250,10000,no,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@NPC_WIDECONFUSE2,attack,762,3,800,1000,9000,no,self,always,,,,,,,,
//30035,Abyss Chaser Gertie@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30035,Abyss Chaser Gertie@ST_FULLSTRIP,attack,476,5,5000,500,60000,no,target,myhpltmaxrate,50,,,,,,,
//30035,Abyss Chaser Gertie@WZ_METEOR,attack,83,10,3000,0,5000,yes,target,always,0,,,,,,,
//30035,Abyss Chaser Gertie@WZ_METEOR,attack,83,8,3000,0,1000,yes,target,myhpltmaxrate,30,,,,,,,
//30035,Abyss Chaser Gertie@WZ_METEOR,attack,83,9,2000,0,2000,yes,target,always,0,,,,,,,
//30036,Troubadour Alphoccio@NPC_AGIUP,idle,350,5,10000,0,50000,yes,self,always,0,,,,,,,
//30036,Troubadour Alphoccio@NPC_ASSASSINCROSS,attack,2539,5,10000,0,180000,yes,self,always,0,,,,,,,
//30036,Troubadour Alphoccio@NPC_COMBOATTACK,attack,171,10,800,0,150000,yes,target,always,0,,,,,,,
//30036,Troubadour Alphoccio@NPC_COMBOATTACK,chase,171,10,5000,500,15000,no,target,always,0,,,,,,,
//30036,Troubadour Alphoccio@NPC_EARTHQUAKE_K,chase,750,6,5000,500,30000,no,self,always,0,,,,,,6,
//30036,Troubadour Alphoccio@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30036,Troubadour Alphoccio@NPC_PULSESTRIKE,attack,661,3,800,1000,10000,no,self,always,,,,,,,,
//30036,Troubadour Alphoccio@NPC_WIDEFREEZE2,attack,763,3,2500,1000,9000,no,self,always,,,,,,,,
//30036,Troubadour Alphoccio@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30036,Troubadour Alphoccio@TR_METALIC_FURY,attack,5356,5,1500,250,10000,no,target,always,0,,,,,,2,
//30036,Troubadour Alphoccio@TR_RHYTHMICAL_WAVE,attack,6521,5,1500,500,10000,no,target,always,0,,,,,,2,
//30036,Troubadour Alphoccio@TR_RHYTHMSHOOTING,attack,5355,5,1500,1000,10000,no,target,always,0,,,,,,5,
//30036,Troubadour Alphoccio@TR_ROSEBLOSSOM,attack,5353,5,1500,700,10000,no,target,always,0,,,,,,,
//30036,Troubadour Alphoccio@TR_SOUNDBLEND,attack,5357,5,1500,500,10000,no,target,always,0,,,,,,,
//30036,Troubadour Alphoccio@WM_REVERBERATION,attack,2414,5,1500,0,10000,no,target,always,0,,,,,,,
//30036,Troubadour Alphoccio@WM_SEVERE_RAINSTORM,attack,2418,5,1500,1000,10000,no,target,always,0,,,,,,3,
//30036,Troubadour Alphoccio@WM_SEVERE_RAINSTORM,chase,2418,5,1500,1000,10000,no,target,always,0,,,,,,3,
//30036,Troubadour Alphoccio@WZ_VERMILION,attack,85,10,1500,1000,10000,no,target,always,0,,,,,,,
//30037,Trouvere Trentini@NPC_AGIUP,attack,350,5,10000,0,50000,yes,self,always,,,,,,,,
//30037,Trouvere Trentini@NPC_COMBOATTACK,attack,171,5,800,0,150000,yes,target,always,0,,,,,,,
//30037,Trouvere Trentini@NPC_COMBOATTACK,chase,171,5,5000,500,15000,no,target,always,0,,,,,,,
//30037,Trouvere Trentini@NPC_DISSONANCE,attack,2540,3,1500,250,30000,no,self,always,0,,,,,,,
//30037,Trouvere Trentini@NPC_EARTHQUAKE_K,chase,750,6,5000,500,30000,no,self,always,0,,,,,,6,
//30037,Trouvere Trentini@NPC_LEASH,attack,747,5,5000,250,40000,no,target,longrangeattacked,0,,,,,,30,
//30037,Trouvere Trentini@NPC_UGLYDANCE,attack,2541,5,1500,500,100000,no,self,always,0,,,,,,,
//30037,Trouvere Trentini@NPC_WIDELEASH,idle,748,5,10000,250,5000,no,self,rudeattacked,0,,,,,,30,
//30037,Trouvere Trentini@NPC_WIDESTUN2,attack,758,3,800,1000,9000,no,self,always,0,,,,,,,
//30037,Trouvere Trentini@NPC_WINDATTACK,attack,187,10,1000,0,10000,yes,target,always,0,,,,,,,
//30037,Trouvere Trentini@TR_METALIC_FURY,attack,5356,5,1500,250,10000,no,target,always,0,,,,,,2,
//30037,Trouvere Trentini@TR_RHYTHMICAL_WAVE,attack,6521,5,1500,500,10000,no,target,always,0,,,,,,2,
//30037,Trouvere Trentini@TR_RHYTHMSHOOTING,attack,5355,5,1500,1000,10000,no,target,always,0,,,,,,5,
//30037,Trouvere Trentini@TR_ROSEBLOSSOM,attack,5353,5,1500,700,10000,no,target,always,0,,,,,,,
//30037,Trouvere Trentini@TR_SOUNDBLEND,attack,5357,5,1500,500,10000,no,target,always,0,,,,,,,
//30037,Trouvere Trentini@WM_REVERBERATION,attack,2414,5,1500,0,10000,no,target,always,0,,,,,,,
//30037,Trouvere Trentini@WM_SEVERE_RAINSTORM,attack,2418,5,1500,1000,10000,no,target,always,0,,,,,,3,
//30037,Trouvere Trentini@WM_SEVERE_RAINSTORM,chase,2418,5,1500,1000,10000,no,target,always,0,,,,,,3,
//30037,Trouvere Trentini@WZ_METEOR,attack,83,10,1500,1000,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@CR_GRANDCROSS,attack,254,10,2000,1000,10000,no,self,always,,,,,,,,
//30038,Imperial Guard Randel@CR_HOLYCROSS,attack,253,10,2000,0,10000,no,target,always,,,,,,,,
//30038,Imperial Guard Randel@CR_REFLECTSHIELD,attack,252,5,200,0,10000,yes,self,always,,,,,,,32,
//30038,Imperial Guard Randel@CR_REFLECTSHIELD,attack,252,5,5000,0,10000,yes,self,casttargeted,,,,,,,32,
//30038,Imperial Guard Randel@IG_ATTACK_STANCE,attack,5260,5,800,0,10000,no,self,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_CROSS_RAIN,attack,5267,5,1500,500,10000,no,target,always,0,,,,,,3,
//30038,Imperial Guard Randel@IG_CROSS_RAIN,attack,5267,10,2000,500,10000,no,target,always,0,,,,,,3,
//30038,Imperial Guard Randel@IG_GRAND_JUDGEMENT,attack,5263,10,2000,500,10000,no,target,always,0,,,,,,3,
//30038,Imperial Guard Randel@IG_GRAND_JUDGEMENT,chase,5263,10,10000,500,10000,no,target,always,0,,,,,,3,
//30038,Imperial Guard Randel@IG_GUARD_STANCE,attack,5255,5,800,0,10000,no,self,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_GUARDIAN_SHIELD,attack,5256,5,10000,1000,40000,no,self,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_GUARDIAN_SHIELD,chase,5256,5,10000,1000,40000,no,self,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_IMPERIAL_CROSS,attack,6504,5,2000,250,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_IMPERIAL_PRESSURE,attack,6505,5,2000,250,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_JUDGEMENT_CROSS,attack,5264,10,2000,1000,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_OVERSLASH,attack,5266,10,2000,250,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_RADIANT_SPEAR,attack,6503,10,2000,250,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@IG_SHIELD_SHOOTING,attack,5265,5,2000,500,10000,no,target,always,,,,,,,9,
//30038,Imperial Guard Randel@IG_SHIELD_SHOOTING,chase,5265,5,10000,500,10000,no,target,always,,,,,,,9,
//30038,Imperial Guard Randel@LG_CANNONSPEAR,attack,2307,5,2000,500,10000,no,target,always,0,,,,,,,
//30038,Imperial Guard Randel@NPC_CALLSLAVE,attack,352,1,10000,0,10000,yes,self,always,,,,,,,,
//30038,Imperial Guard Randel@NPC_CALLSLAVE,idle,352,1,10000,0,45000,yes,self,always,,,,,,,,
//30038,Imperial Guard Randel@NPC_GRANDDARKNESS,attack,339,10,2000,1000,10000,no,self,always,,,,,,,,
//30038,Imperial Guard Randel@NPC_HELLJUDGEMENT2,attack,768,10,800,1000,10000,no,self,always,,,,,,,,
//30038,Imperial Guard Randel@NPC_MAXPAIN,attack,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30038,Imperial Guard Randel@NPC_MAXPAIN,attack,716,10,2000,0,30000,yes,self,myhpltmaxrate,30,,,,,,,
//30038,Imperial Guard Randel@NPC_MAXPAIN,chase,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30038,Imperial Guard Randel@NPC_MAXPAIN,idle,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30038,Imperial Guard Randel@NPC_POWERUP,attack,349,5,1500,0,25000,yes,self,always,,,,,,,,
//30038,Imperial Guard Randel@NPC_POWERUP,attack,349,5,1500,0,25000,yes,self,myhpltmaxrate,30,,,,,,,
//30038,Imperial Guard Randel@NPC_RAYOFGENESIS,attack,737,10,2000,1000,10000,no,self,myhpltmaxrate,30,,,,,,9,
//30038,Imperial Guard Randel@NPC_SUMMONSLAVE,attack,196,5,10000,0,60000,yes,self,slavele,3,30032,30033,30034,30035,30037,0,
//30038,Imperial Guard Randel@NPC_SUMMONSLAVE,idle,196,5,10000,0,60000,yes,self,slavele,3,30032,30033,30034,30035,30037,0,
//30038,Imperial Guard Randel@NPC_WIDELEASH,idle,748,5,5000,500,30000,no,self,rudeattacked,0,,,,,,30,
//30038,Imperial Guard Randel@NPC_WIDESILENCE2,attack,757,5,800,1000,10000,no,self,always,,,,,,,,
//30038,Imperial Guard Randel@NPC_WIDESLEEP2,attack,760,5,800,1000,10000,no,self,always,,,,,,,,
//30039,Biolo Flamel@AM_DEMONSTRATION,attack,229,5,1500,500,5000,yes,target,always,,,,,,,,
//30039,Biolo Flamel@AM_DEMONSTRATION,chase,229,5,1500,500,5000,no,target,always,,,,,,,,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_FIRE,chase,5343,5,1500,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_FIRE,attack,5343,5,2000,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_GROUND,chase,5341,5,1500,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_GROUND,attack,5341,5,2000,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_WATER,chase,5340,5,1500,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_WATER,attack,5340,5,2000,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_WIND,chase,5342,5,1500,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_ACIDIFIED_ZONE_WIND,attack,5342,5,2000,1000,10000,no,target,always,,,,,,,29,
//30039,Biolo Flamel@BO_DUST_EXPLOSION,attack,6510,5,1500,250,10000,no,target,always,,,,,,,,
//30039,Biolo Flamel@BO_EXPLOSIVE_POWDER,attack,6005,5,2000,0,0,no,self,always,,,,,,,,
//30039,Biolo Flamel@BO_MAYHEMIC_THORNS,attack,6006,5,1500,500,10000,no,target,always,,,,,,,,
//30039,Biolo Flamel@BO_MAYHEMIC_THORNS,chase,6006,5,10000,500,10000,no,target,always,,,,,,,,
//30039,Biolo Flamel@BO_MYSTERY_POWDER,attack,6509,5,1500,250,10000,no,target,always,,,,,,,,
//30039,Biolo Flamel@BO_RESEARCHREPORT,idle,5347,1,10000,1000,150000,no,self,always,0,,,,,,5,
//30039,Biolo Flamel@CR_ACIDDEMONSTRATION,attack,490,5,800,1000,5000,no,target,always,,,,,,,,
//30039,Biolo Flamel@NPC_AGIUP,attack,350,5,1500,0,100000,yes,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_CALLSLAVE,attack,352,1,10000,0,10000,yes,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_CALLSLAVE,idle,352,1,10000,0,45000,yes,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_MAGICMIRROR,attack,671,10,1500,0,100000,yes,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_MANDRAGORA,attack,735,5,5000,1000,10000,no,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_MAXPAIN,attack,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30039,Biolo Flamel@NPC_MAXPAIN,attack,716,10,2000,0,30000,yes,self,myhpltmaxrate,30,,,,,,,
//30039,Biolo Flamel@NPC_MAXPAIN,attack,716,10,800,0,30000,yes,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_MAXPAIN,chase,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30039,Biolo Flamel@NPC_MAXPAIN,idle,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30039,Biolo Flamel@NPC_PULSESTRIKE,attack,661,5,800,1000,5000,no,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_SUMMONSLAVE,attack,196,5,10000,0,60000,yes,self,slavele,3,30031,30033,30034,30035,30037,0,
//30039,Biolo Flamel@NPC_SUMMONSLAVE,idle,196,5,10000,0,60000,yes,self,slavele,3,30031,30033,30034,30035,30037,0,
//30039,Biolo Flamel@NPC_WIDELEASH,idle,748,5,5000,500,30000,no,self,rudeattacked,0,,,,,,30,
//30039,Biolo Flamel@NPC_WIDESLEEP2,attack,760,5,2000,1000,10000,no,self,always,,,,,,,,
//30039,Biolo Flamel@NPC_WIDESTUN2,attack,758,5,2000,1000,10000,no,self,always,,,,,,,,
//30040,Elemental Master Celia@EM_ACTIVITY_BURN,attack,5367,5,800,500,10000,no,target,always,0,,,,,,,
//30040,Elemental Master Celia@EM_CONFLAGRATION,attack,5372,5,1500,1000,10000,no,target,always,0,,,,,,,
//30040,Elemental Master Celia@EM_LIGHTNING_LAND,attack,5370,5,1500,1000,10000,no,target,always,0,,,,,,,
//30040,Elemental Master Celia@EM_LIGHTNING_LAND,chase,5370,5,2000,1000,12000,no,target,always,,,,,,,,
//30040,Elemental Master Celia@EM_PSYCHIC_STREAM,attack,6517,5,2000,1000,10000,no,target,always,0,,,,,,,
//30040,Elemental Master Celia@EM_PSYCHIC_STREAM,chase,6517,5,10000,1000,10000,no,target,always,0,,,,,,,
//30040,Elemental Master Celia@EM_SPELL_ENCHANTING,idle,5366,5,10000,1000,240000,no,self,always,0,,,,,,2,
//30040,Elemental Master Celia@EM_VENOM_SWAMP,attack,5371,5,1500,1000,10000,no,target,always,0,,,,,,,
//30040,Elemental Master Celia@MG_SAFETYWALL,attack,12,10,2000,0,10000,yes,self,always,,,,,,,,
//30040,Elemental Master Celia@NPC_CALLSLAVE,attack,352,1,10000,0,10000,yes,self,always,,,,,,,,
//30040,Elemental Master Celia@NPC_CALLSLAVE,idle,352,1,10000,0,45000,yes,self,always,,,,,,,,
//30040,Elemental Master Celia@NPC_DARKTHUNDER,attack,341,10,2000,750,10000,no,target,always,,,,,,,,
//30040,Elemental Master Celia@NPC_DARKTHUNDER,chase,341,10,1500,750,10000,no,target,always,,,,,,,,
//30040,Elemental Master Celia@NPC_DEADLYCURSE2,attack,779,5,10000,700,30000,no,self,always,0,,,,,,,
//30040,Elemental Master Celia@NPC_MAXPAIN,attack,716,10,2000,0,30000,yes,self,myhpltmaxrate,30,,,,,,,
//30040,Elemental Master Celia@NPC_MENTALBREAKER,attack,159,5,500,250,10000,no,target,always,,,,,,,7,
//30040,Elemental Master Celia@NPC_MENTALBREAKER,chase,159,5,800,250,10000,no,target,always,,,,,,,7,
//30040,Elemental Master Celia@NPC_PSYCHIC_WAVE,attack,736,10,2000,1000,10000,no,target,always,,,,,,,9,
//30040,Elemental Master Celia@NPC_PSYCHIC_WAVE,attack,736,3,1000,500,10000,no,target,always,,,,,,,,
//30040,Elemental Master Celia@NPC_SUMMONSLAVE,attack,196,5,10000,0,60000,yes,self,slavele,3,30031,30032,30034,30035,30036,0,
//30040,Elemental Master Celia@NPC_SUMMONSLAVE,idle,196,5,10000,0,60000,yes,self,slavele,3,30031,30032,30034,30035,30036,0,
//30040,Elemental Master Celia@NPC_WIDELEASH,idle,748,5,5000,500,30000,no,self,rudeattacked,0,,,,,,30,
//30040,Elemental Master Celia@NPC_WIDESOULDRAIN,attack,680,10,800,1000,10000,no,self,always,,,,,,,,
//30040,Elemental Master Celia@NPC_WIDESTONE2,attack,759,5,800,1000,10000,no,self,always,,,,,,,,
//30040,Elemental Master Celia@NPC_WIDESTONE2,chase,759,5,2000,1000,10000,no,self,always,,,,,,,,
//30040,Elemental Master Celia@NPC_WIDEWEB,attack,721,1,5000,1000,10000,no,self,always,,,,,,,,
//30040,Elemental Master Celia@SA_DISPELL,attack,289,5,10000,250,30000,no,target,always,,,,,,,,
//30040,Elemental Master Celia@SA_DISPELL,chase,289,5,5000,250,30000,no,target,always,,,,,,,,
//30040,Elemental Master Celia@SA_LANDPROTECTOR,attack,288,5,2000,1000,15000,no,target,always,,,,,,,,
//30041,Inquisitor Chen@IQ_BLAZING_FLAME_BLAST,attack,6519,5,1500,250,10000,no,target,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_BLAZING_FLAME_BLAST,chase,6519,5,2000,250,10000,no,target,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_EXPOSION_BLASTER,attack,5244,5,2000,0,0,yes,self,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_FIRM_FAITH,attack,5239,5,10000,250,240000,no,self,myhpltmaxrate,30,,,,,,,
//30041,Inquisitor Chen@IQ_FIRST_FAITH_POWER,idle,5246,5,10000,250,300000,no,self,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_JUDGE,idle,5247,5,10000,250,300000,no,self,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_MASSIVE_F_BLASTER,attack,5243,5,1500,1000,10000,no,self,always,0,,,,,,6,
//30041,Inquisitor Chen@IQ_OLEUM_SANCTUM,attack,5241,5,15000,500,10000,no,self,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_POWERFUL_FAITH,idle,5238,5,10000,1000,240000,no,self,always,0,,,,,,,
//30041,Inquisitor Chen@IQ_THIRD_EXOR_FLAME,idle,5254,5,10000,250,300000,no,self,always,0,,,,,,,
//30041,Inquisitor Chen@MO_EXTREMITYFIST,attack,271,3,2000,750,3000,no,target,always,,,,,,,,
//30041,Inquisitor Chen@MO_EXTREMITYFIST,attack,271,5,800,750,3000,no,target,myhpltmaxrate,10,,,,,,,
//30041,Inquisitor Chen@MO_FINGEROFFENSIVE,attack,267,5,2000,0,10000,no,target,always,0,,,,,,,
//30041,Inquisitor Chen@MO_INVESTIGATE,attack,266,5,2000,0,10000,no,target,always,0,,,,,,,
//30041,Inquisitor Chen@MO_TRIPLEATTACK,attack,263,10,3000,0,0,no,target,always,0,,,,,,,
//30041,Inquisitor Chen@NPC_AGIUP,attack,350,5,1500,0,25000,yes,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_AGIUP,attack,350,5,1500,0,25000,yes,self,myhpltmaxrate,30,,,,,,,
//30041,Inquisitor Chen@NPC_CALLSLAVE,attack,352,1,10000,0,10000,yes,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_CALLSLAVE,idle,352,1,10000,0,45000,yes,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_DARKPIERCING,attack,715,1,800,750,10000,no,target,always,,,,,,,,
//30041,Inquisitor Chen@NPC_MAXPAIN,attack,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30041,Inquisitor Chen@NPC_MAXPAIN,attack,716,10,2000,0,30000,yes,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_MAXPAIN,attack,716,10,2000,0,30000,yes,self,myhpltmaxrate,30,,,,,,,
//30041,Inquisitor Chen@NPC_MAXPAIN,chase,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30041,Inquisitor Chen@NPC_MAXPAIN,idle,716,10,10000,0,30000,yes,self,skillused,490,,,,,,8,
//30041,Inquisitor Chen@NPC_POWERUP,attack,349,5,1500,0,25000,yes,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_POWERUP,attack,349,5,1500,0,25000,yes,self,myhpltmaxrate,30,,,,,,,
//30041,Inquisitor Chen@NPC_PULSESTRIKE,attack,661,5,800,1000,10000,no,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_SUMMONSLAVE,attack,196,5,10000,0,60000,yes,self,slavele,3,30031,30032,30033,30035,30037,0,
//30041,Inquisitor Chen@NPC_SUMMONSLAVE,idle,196,5,10000,0,60000,yes,self,slavele,3,30031,30032,30033,30035,30037,0,
//30041,Inquisitor Chen@NPC_WIDEBLEEDING2,attack,756,5,800,1000,10000,no,self,always,,,,,,,,
//30041,Inquisitor Chen@NPC_WIDELEASH,idle,748,5,5000,500,30000,no,self,rudeattacked,0,,,,,,30,
//30041,Inquisitor Chen@NPC_WIDESILENCE2,attack,757,5,800,1000,10000,no,self,always,,,,,,,,
//30041,Inquisitor Chen@SR_EARTHSHAKER,attack,2328,5,2000,0,5000,no,self,always,0,,,,,,9,
//30041,Inquisitor Chen@SR_GATEOFHELL,attack,2343,10,2000,1000,10000,no,target,always,0,,,,,,7,
//30041,Inquisitor Chen@SR_HOWLINGOFLION,attack,2517,5,2000,1000,10000,no,self,always,0,,,,,,16,
//30041,Inquisitor Chen@SR_RAMPAGEBLASTER,attack,2332,5,2000,0,5000,no,self,always,0,,,,,,5,
//30041,Inquisitor Chen@SR_SKYNETBLOW,attack,2327,5,2000,0,5000,no,self,always,0,,,,,,,
//30042,Abyss Chaser Gertie@ABC_ABYSS_DAGGER,attack,5314,5,1500,0,10000,no,self,always,0,,,,,,,
//30042,Abyss Chaser Gertie@ABC_ABYSS_SLAYER,idle,5318,10,10000,1000,300000,no,self,always,0,,,,,,3,
//30042,Abyss Chaser Gertie@ABC_ABYSS_SQUARE,attack,5321,5,1500,750,10000,no,target,always,0,,,,,,23,
//30042,Abyss Chaser Gertie@ABC_ABYSS_SQUARE,attack,5321,5,3000,0,3000,no,target,always,0,,,,,,18,
//30042,Abyss Chaser Gertie@ABC_ABYSS_STRIKE,attack,5319,5,1500,1000,10000,no,target,always,0,,,,,,29,
//30042,Abyss Chaser Gertie@ABC_CHAIN_REACTION_SHOT,attack,5316,5,1500,500,10000,no,target,always,0,,,,,,,
//30042,Abyss Chaser Gertie@ABC_CHASING_BREAK,attack,6513,5,1500,0,10000,no,target,always,0,,,,,,,
//30042,Abyss Chaser Gertie@ABC_CHASING_SHOT,attack,6514,5,1500,500,10000,no,target,always,0,,,,,,7,
//30042,Abyss Chaser Gertie@ABC_CHASING_SHOT,chase,6514,5,10000,1000,10000,no,target,always,0,,,,,,7,
